Date_month,SP500_monthly_return,SP500_volatility,YOY_inflation,Inflation_volatility,Inflation_suprise,Inflation_lag,Volatility_lag,Surprise_lag
2013-02,3.470275192829469,4.049229709662854,2.018140490257481,0.3204259667001883,-1.2818595097425187,1.6840617620982914,0.4327309845981026,-1.6159382379017084
2013-03,0.3324085912676372,3.9709779052439385,1.518747241124626,0.2520630914600243,-1.6812527588753743,2.018140490257481,0.3204259667001883,-1.2818595097425187
2013-04,2.896199063864919,3.952121275790014,1.1388080475768632,0.27210677984707493,-1.961191952423137,1.518747241124626,0.2520630914600243,-1.6812527588753743
2013-05,1.3141915828006492,3.911644646091608,1.3903888279197103,0.28691653529308186,-1.7096111720802898,1.1388080475768632,0.27210677984707493,-1.961191952423137
2013-06,3.646938431425359,2.3034431583185992,1.7157935271568816,0.2869470095616685,-1.2842064728431184,1.3903888279197103,0.28691653529308186,-1.7096111720802898
2013-07,-1.5520465689128873,1.9943809903811336,1.8854718054158108,0.27884674603380444,-1.2145281945841893,1.7157935271568816,0.2869470095616685,-1.2842064728431184
2013-08,5.691164883514068,2.323453855934467,1.5388094886002759,0.28390220371614755,-1.4611905113997241,1.8854718054158108,0.27884674603380444,-1.2145281945841893
2013-09,-3.9311708435844093,2.852604499497345,1.0947341081748048,0.32350554046588287,-2.205265891825195,1.5388094886002759,0.28390220371614755,-1.4611905113997241
2013-10,3.3681540588562675,2.883026870382546,0.8767991434911396,0.34836183178324726,-2.1232008565088605,1.0947341081748048,0.32350554046588287,-2.205265891825195
2013-11,3.9315642860435105,2.84884413878336,1.2328701961954427,0.3479006214595667,-1.6671298038045572,0.8767991434911396,0.34836183178324726,-2.1232008565088605
2013-12,2.2286056991876366,2.679583289433123,1.5128383667573404,0.337522793218119,-1.4871616332426596,1.2328701961954427,0.3479006214595667,-1.6671298038045572
2014-01,1.7258013012021372,2.628774460564674,1.5577587955749157,0.33207376970471175,-1.5422412044250844,1.5128383667573404,0.337522793218119,-1.4871616332426596
2014-02,-4.917628291836525,3.227953076138662,1.1204746347724857,0.292916110179307,-2.0795253652275143,1.5577587955749157,0.33207376970471175,-1.5422412044250844
2014-03,5.961338830067887,3.4847747408096086,1.6126949139408049,0.2981139296067081,-1.5873050860591953,1.1204746347724857,0.292916110179307,-2.0795253652275143
2014-04,2.155788738523646,3.4681252489487746,2.0151253036061694,0.3359727545920733,-1.1848746963938308,1.6126949139408049,0.2981139296067081,-1.5873050860591953
2014-05,-0.09758399811475629,3.503768006887103,2.166947687079819,0.39103138280880284,-1.1330523129201806,2.0151253036061694,0.3359727545920733,-1.1848746963938308
2014-06,2.1919814307554337,3.4481157730422876,2.058981694594421,0.41769347989175815,-1.0410183054055793,2.166947687079819,0.39103138280880284,-1.1330523129201806
2014-07,2.511726225437009,3.3297490579696576,1.9742378703306074,0.4247821495153885,-1.3257621296693924,2.058981694594421,0.41769347989175815,-1.0410183054055793
2014-08,-2.441059898349794,3.278529508578644,1.7150983482969036,0.4268929231972942,-1.4849016517030966,1.9742378703306074,0.4247821495153885,-1.3257621296693924
2014-09,4.00644125936563,2.9664570419967866,1.6840509711232112,0.3992175744878472,-1.3159490288767888,1.7150983482969036,0.4268929231972942,-1.4849016517030966
2014-10,-2.802804517652544,3.181611968481063,1.6095417021513319,0.32268879345788604,-1.290458297848668,1.6840509711232112,0.3992175744878472,-1.3159490288767888
2014-11,3.681610101723377,3.162898518699587,1.2315249893208071,0.3228616103533023,-1.5684750106791927,1.6095417021513319,0.32268879345788604,-1.290458297848668
2014-12,1.7657699078639313,3.151800486202503,0.6531213919623104,0.4396077257925437,-2.1468786080376896,1.2315249893208071,0.3228616103533023,-1.5684750106791927
2015-01,0.23180662212916825,3.1562815227853718,-0.229930978205432,0.6918884591900222,-2.729930978205432,0.6531213919623104,0.4396077257925437,-2.1468786080376896
